ts,voltage,capacity
1583407069.3398228,3.635,3.27734375
1583407079.351191,3.6375,3.27734375
1583407089.3625479,3.635,3.27734375
1583407099.3738248,3.6375,3.36328125
1583407109.3781562,3.6375,3.36328125
1583407119.3895237,3.63625,3.36328125
1583407129.4008892,3.6375,3.36328125
1583407139.412257,3.63875,3.36328125
1583407149.4236262,3.63875,3.36328125
1583407159.434999,3.6375,3.36328125
1583407169.4463692,3.63875,3.44921875
1583407179.4481492,3.6375,3.44921875
1583407189.4595137,3.64,3.44921875
1583407199.4708962,3.64,3.44921875
1583407209.4781544,3.635,3.44921875
1583407219.488225,3.64,3.44921875
1583407229.4996655,3.64,3.53125
1583407239.511023,3.64,3.53125
1583407249.5223942,3.63875,3.53125
1583407259.533773,3.64,3.53125
1583407269.54516,3.63875,3.53125
1583407279.5565622,3.64,3.53125
1583407289.567939,3.64125,3.53125
1583407299.5781584,3.64,3.6171875
1583407309.588171,3.6425,3.6171875
1583407319.5995297,3.6425,3.6171875
1583407329.6109009,3.64,3.6171875
1583407339.6222613,3.64,3.6171875
1583407349.6336327,3.6425,3.6171875
1583407359.6381686,3.64,3.6171875
1583407369.649566,3.6425,3.703125
1583407379.6609554,3.64375,3.703125
1583407389.6723416,3.64375,3.703125
1583407399.6837344,3.64125,3.703125
